321.491425,-0.000930750000000001
321.599548,-0.000440685
321.707672,-0.00115686
321.815796,-0.001160359
321.92392,-0.0019367262
322.032043,-0.0002682559
322.140198,-0.000101899999999999
322.248322,0.001648648
322.356476,-0.001518123
322.46463,-0.000845549
322.572784,-0.000671829999999998
322.680939,-0.002157216
322.789124,0.000396946
322.897278,0.000521888
323.005463,0.001465642
323.113647,-0.00018588
323.221832,-0.001254458
323.330017,-0.002482758
323.438232,-0.001194338
323.546417,-0.0008494799
323.654633,-0.001073328
323.762848,0.000973896
323.871063,-0.003395094
323.979279,-0.000677559999999999
324.087494,-0.001218274
324.19574,-0.000707060000000001
324.303955,0.000823799
324.412201,0.0017559
324.520447,-0.002630682
324.628693,-0.000186376
324.736969,-0.0019631034
324.845215,0.00351923
324.953491,-0.000818867
325.061737,0.000304150000000001
325.170013,-0.00186668
325.27829,-0.003137119
325.386597,-0.000953200000000001
325.494873,0.00046401953
325.60318,-0.001576565
325.711456,-5.55969999999992e-05
325.819763,-0.00115995
325.92807,0.002676071
326.036407,-0.001200177
326.144714,-0.00252021
326.253021,0.001514884
326.361359,-0.001498693
326.469696,-0.00135906
326.578033,-0.002532083
326.686371,-0.003828549
326.794708,0.000554216999999999
326.903076,-0.000465880000000001
327.011444,-0.000944075
327.119781,-0.00103383
327.228149,0.001404909
327.336517,0.001731977
327.444916,-0.000320029999999999
327.553284,-0.00198799277
327.661682,0.00233022
327.770081,0.01720529
327.878448,0.0250442
327.986877,0.010294395
328.095276,0.0025846901
328.203674,0.00336326
328.312103,9.83560000000008e-05
328.420502,0.000467301
328.528931,-0.0007735148
328.63736,0.001291424
328.745789,-0.00174502
328.854248,-0.001401388
328.962677,-0.00086731
329.071136,0.001608867
329.179596,-0.001807778
329.288055,-0.002553982
329.396515,0.001666546
329.504974,0.000232989999999999
329.613464,0.001768889
329.721924,0.00690832
329.830414,0.051800923
329.938904,0.065009002
330.047394,0.023071505
330.155884,0.002991882
330.264404,0.000951946
330.372894,-0.00196525
330.481415,0.000904686
330.589935,0.000445656
330.698456,0.001918908
330.806976,-2.67399999999991e-05
330.915497,-0.00217279
331.024048,0.000731613000000001
331.132568,-0.001706124
331.241119,0.000321974
331.34967,0.002020414
331.458221,-0.00338651
331.566803,0.000143325
331.675354,0.001465444
331.783936,-0.000679569999999999
331.892487,0.000425003
332.001068,0.001840882
332.10965,-0.002175812
332.218262,-0.001348557
332.326843,-0.001779989
332.435455,0.000147904999999999
332.544037,-0.00136486
332.652649,-0.001070008
332.761261,-3.59740000000002e-05
332.869873,0.00149327
332.978516,-0.001804382
333.087128,-0.000237452
333.19577,-2.79219999999997e-05
333.304413,0.000584648
333.413055,0.00074814
333.521698,0.002252585
333.630341,-0.000460537
333.738983,0.001383073
333.847656,0.000193636
333.956329,0.006928896
334.065002,0.06848612
334.173676,0.11573789
334.282349,0.0644892
334.391022,0.00893115
334.499725,0.00183095
334.608398,-0.001100315
334.717102,0.000424354
334.825806,-0.00319396
334.934509,-0.000284570000000001
335.043243,-0.000517833
335.151947,-0.001705437
335.260681,0.000177719999999999
335.369415,0.000729776
335.478149,-0.000777989999999999
335.586884,-0.001494491
335.695618,-0.000154656000000001
335.804352,-0.001951006
335.913116,0.002022205
336.021881,-0.002055867
336.130615,0.000884869999999999
336.23938,-0.001595581
336.348175,-0.000545889
336.45694,-0.00153381
336.565735,-0.00270138
336.6745,9.61029999999993e-05
336.783295,0.002024425
336.89209,0.000190928
337.000885,-0.003474341
337.10968,0.001578292
337.218506,0.001054555
337.327301,0.001311497
337.436127,0.00169994
337.544952,-0.00070866
337.653778,0.000472643999999999
337.762604,-0.00037889
337.87146,0.000590830000000001
337.980286,-0.00076119
338.089142,-6.14730000000003e-05
338.197998,-0.000992822
338.306854,-0.00232178
338.41571,-0.002105225
338.524567,-0.000642354
338.633453,-0.000853919999999999
338.74231,-0.00117925723
338.851196,-0.002246881
338.960083,-0.00045271
339.06897,0.000776005
339.177856,0.002296211
339.286774,-0.001019772
339.39566,0.00139024
339.504578,-0.001480901
339.613495,-1.03589999999997e-05
339.722412,-0.003079246465
339.831329,-0.000290359
339.940247,0.002110883
340.049194,-5.64739999999999e-05
340.158112,-1.30689999999997e-05
340.267059,-0.001293474
340.376007,0.000538379999999998
340.484955,0.0024352
340.593903,-0.004601143
340.702881,0.0008165105
340.811829,0.001915854
340.920807,0.00081922
341.029785,0.000832312
341.138763,0.000687334
341.247742,-0.000734848999999999
341.35675,-3.30740000000001e-05
341.465729,0.00088568
341.574738,-0.0033016443
341.683716,0.000232690000000001
341.792725,0.001497367
341.901733,0.000936059999999999
342.010773,-0.000692285
342.119781,-0.001038826
342.228821,-0.00078486
342.33783,-5.24999999999831e-06
342.446869,-0.001620772
342.555908,0.002976952
342.664978,0.0004117611
342.774017,-0.001771443
342.883057,0.000756115999999999
342.992126,-0.00298962
343.101196,0.000801695999999999
343.210266,0.000527649999999999
343.319336,-2.18600000000003e-05
343.428406,-0.000107397
343.537506,6.39639999999997e-05
343.646576,0.002907592
343.755676,-0.000761074
343.864777,-0.001301412
343.973877,-0.00096801
344.082977,-0.001463
344.192078,-0.0033277164
344.301208,0.000779021
344.410339,-0.00012645
344.51944,-0.002334874
344.628571,-0.00179683
344.737701,-0.000526889999999999
344.846863,-0.000593874
344.955994,0.000695691
345.065155,0.000119657
345.174286,-0.00180049
345.283447,0.000981566
345.392609,-0.0018579
345.50177,-0.000815622
345.610962,-0.00026009
345.720123,-0.001903098
345.829315,0.000826203
345.938507,0.000347015
346.047699,-0.0035355
346.156891,0.00051059
346.266083,0.000141607
346.375305,-0.002558302
